"serial_no","email","domain","priority","recommended_segment","email_type","primary_category","categories","name","trade_name","contact_person","registration_no","city","state","telephone","website","address","source_urls","notes"
"3014","compliance@banyan-capital.com","banyan-capital.com","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser","Banyan Capital Advisors LLP","","Shaheen Akhtar","INA000022525","NEW DELHI","NATIONAL CAPITAL TERRITORY OF DELHI","00919560021124","","D-51 Gulmohar Park, New Delhi, NEW DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110049","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13",""
"3015","compliance@bowheadindia.com","bowheadindia.com","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser","BOWHEAD INVESTMENT ADVISORS PRIVATE LIMITED","","Prateek Gupta","INA100014648","GURUGRAM","HARYANA","00919654757090","","M-113 DLF Park Place Dlf Phase, V, Sector 54, Golf Course Road, Gurgaon, Haryana, GURUGRAM, HARYANA, 122011","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13",""
"3016","compliance@devenchoksey.com","devenchoksey.com","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser; Research Analyst","DRCHOKSEY FINSERV PRIVATE LIMITED","","Maulik Trivedi","INA000017903; INH000001360; INH000011246","MUMBAI","MAHARASHTRA","918104482640","","C-5/6, 5th Floor, Abhishek Building, Behind Monginis Cake Factory, Off New Link Road,, Andheri West,, MUMBAI, MAHARASHTRA, 400058","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13; https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=14",""
"3017","compliance@dhanayushcapital.com","dhanayushcapital.com","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser","DHANAYUSH CAPITAL SERVICES PRIVATE LIMITED","","KIRAN TELANG","INA000021021","MUMBAI","MAHARASHTRA","919821543385","","63A Proctor Road, Sunder Sadan, 3rd Floor, Mumbai, MUMBAI, MAHARASHTRA, 400004","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13",""
"3018","compliance@elystarinvest.com","elystarinvest.com","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser","Elystar Investment Management Private Limited","","Manasa Vedula","INA200017022","HYDERABAD","TELANGANA","00917304434100","","Flat 1082, Level 8, Tower 1,, Prestige Ivy League, Kondapur,, HYDERABAD, TELANGANA, 500084","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13",""
"3019","compliance@emkayglobal.com","emkayglobal.com","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser; Research Analyst; Registered Portfolio Managers; Registered Stock Brokers in equity segment","Emkay Wealth Advisory Limited","EMKAY GLOBAL FINANCIAL SERVICES LIMITED","Sonal Jadhav","INA000013961; INH000000354; INP000004458; INZ000203933","MUMBAI","MAHARASHTRA","9102266299299; 022 66299257; 9102266121212","","7th Floor, The Ruby,, Senapati Bapat Marg, Dadar West,, MUMBAI, MAHARASHTRA, 400028","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13; https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=14; https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33; https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3020","compliance@entrust.co.in","entrust.co.in","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser; Registered Portfolio Managers","ENTRUST FAMILY OFFICE INVESTMENT ADVISORS PVT. LTD.","","Pradeep A N","INA200004201; INP000006314","BANGALORE","KARNATAKA","910228041479777; 9108041479777","","N0.24, 4th floor,1st Cross, Magrath Road, BANGALORE, KARNATAKA, 560025","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13; https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33",""
"3021","compliance@epsilonmoneyim.com","epsilonmoneyim.com","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser","Epsilon Money Investment Management Private Limited","","Diksha Vaish","INA000018504","MUMBAI","MAHARASHTRA","919140073211","","Unit No.101, 1st Floor, Simba Towers CTS No 67- A 1 Village, Dindoshi, Goregaon, MUMBAI, MAHARASHTRA, 400063","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13",""
"3022","compliance@equentis.com","equentis.com","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser","EQUENTIS WEALTH ADVISORY SERVICES LIMITED","","Rakesh Gupta","INA000003874","MUMBAI","MAHARASHTRA","919152000163","","A-603, Marathon Futurex, Mafatlal Mills Compound,, N. M. Joshi Marg, Lower Parel,, MUMBAI, MAHARASHTRA, 400013","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13",""
"3023","compliance@essentialadviser.com","essentialadviser.com","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser","Essential Investment Managers Private Limited","","Anurag Gupta","INA000017912","BANGALORE","KARNATAKA","00919833401081","","No. 51, 3rd Floor, Le Parc Richmonde, Richmond Road,, Shantala Nagar, Bangalore, Karnataka, India, 560025, BANGALORE, KARNATAKA, 560025","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13",""
"3024","compliance@etmoney.com","etmoney.com","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser; Research Analyst","Banayantree Services Limited","","Neeraj Gugnani","INA100006898; INH000015640","NEW DELHI","NATIONAL CAPITAL TERRITORY OF DELHI","00919871396095; 919871396095","","Express Building, 9-10 Bahadurshah, Zafar Marg, New Delhi, NEW DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110002","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13; https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=14",""
"3025","compliance@finology.in","finology.in","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser; Research Analyst","Finology Ventures Private Limited","","pranjal Kamra","INA000012218; INH000024277","RAIPUR","CHHATTISGARH","917880104817; 009981691620","","402-405, 4th Floor, Avinash One, VIP Road, Opposite to Magneto Mall,, RAIPUR, CHHATTISGARH, 492001","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13; https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=14",""
"3026","compliance@incredcapital.com","incredcapital.com","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser; Research Analyst; Registered Stock Brokers in equity segment","Incred Capital Wealth Portfolio Managers Private Limited","INCRED CAPITAL WEALTH PORTFOLIO MANAGERS PRIVATE L","Preeti Lalwani","INA000014890; INH000023922; INZ000294632","MUMBAI","MAHARASHTRA","91009820455802; 002269041596; 0919820455802","","Unit No. 1502-A, 15th Floor, The Capital Building, C-70, G Block, Bandra Kurla Complex, Bandra East, MUMBAI, MAHARASHTRA, 400051","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13; https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=14; https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3027","compliance@invexacapital.com","invexacapital.com","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser","Invexa Capital LLP","","Ayushi Shah","INA000018443","MUMBAI","MAHARASHTRA","91009833495336","","151 A, Mittal Court, A Wing, 15th Floor, Nariman Point, Mumbai city, MUMBAI, MAHARASHTRA, 400021","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13",""
"3028","compliance@inxits.com","inxits.com","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser","Ocean Finvest India Private Limited","","MEGHNA KARIA","INA000020369","AHMEDABAD","GUJARAT","00918866271677","","T F-310, Shivalik Shilp, Ambli - Bopal Road, Ahmedabad, AHMEDABAD, GUJARAT, 380015","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13",""
"3029","compliance@mangalkeshav.com","mangalkeshav.com","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser; Research Analyst","Mangal Keshav Financial Services LLP","","Gyan Prakash Sinha","INA000014331; INH000018319","MUMBAI","MAHARASHTRA","","","501,Heritage Plaza, Opp Indian Oil COlony,J.P.Road.Andheri(W), MUMBAI, MAHARASHTRA, 400053","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13; https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=14",""
"3030","compliance@markethubonline.com","markethubonline.com","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser; Registered Stock Brokers in equity segment","Market-Hub Stock Broking Private Limited","MARKET HUB STOCK BROKING PRIVATE LIMIITED","Pradipkumar Savjibhai Kanani","INA000005333; INZ000211837","SURAT","GUJARAT","918140934000; 0918140934000","","B-230-231, INTERNATONAL TRADE CENTER (ITC) MAJURA GATE, CROSSING, RING ROAD, SURAT, GUJARAT, 395002","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13; https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3031","compliance@narnolia.com","narnolia.com","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser; Research Analyst","NARNOLIA INVESTMENT ADVISORS PRIVATE LIMITED","","Anchal Narnolia","INA300005439; INH300006500","KOLKATA","WEST BENGAL","02200062701200; 02262701200","","Marble Arch, 236B A.J.C. Bose Road, 2nd Floor, Room No. 201, KOLKATA, WEST BENGAL, 700020","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13; https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=14",""
"3032","compliance@neo-wealth.com","neo-wealth.com","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser; Research Analyst; Registered Stock Brokers in equity segment","Neo Wealth Management Private Limited","NEO WEALTH MANAGEMENT PRIVATE LIMITED","Nitesh Shah","INA000017286; INH000025674; INZ000306537","MUMBAI","MAHARASHTRA","91229619523663; 0000000000000; 919892862628","","903, B wing, Floor 9, Marathon Futurex, N. M. Joshi Marg, Lower Parel, MUMBAI, MAHARASHTRA, 400013","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13; https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=14; https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3033","compliance@noveltywealth.in","noveltywealth.in","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser","FW Fintech Private Limited","","Naveen Changoiwala","INA000019415","BANGALORE","KARNATAKA","00917976763434","","P NO 224 3RD FL RANKA, JUNCTION 80/3 VIJINAPUR, Krishnarajapuram R S, Bangalore North, BANGALORE, KARNATAKA, 560016","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13",""
"3034","compliance@omkaracapital.in","omkaracapital.in","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser; Research Analyst","Omkara Capital Private Limited","","Vineet Sood","INA000016825; INH000008206","MUMBAI","MAHARASHTRA","00917897891192; 917897891192","","UNIT NO. 207 A/B, PENINSULA CENTRE, DR. S. S. RAO ROAD, BEHIND PIRAMAL CHAMBERS,, PAREL EAST, MUMBAI, MAHARASHTRA, 400012","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13; https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=14",""
"3035","compliance@onebanc.ai","onebanc.ai","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser","Onebanc Technologies Private Limited","","Nishant Ahuja","INA000020174","GURUGRAM","HARYANA","00919990906990","","12th FLOOR WELLDONE TECH PARK, SOHNA ROAD, SECTOR 48, Gurgaon, Gurugram, Haryana, GURUGRAM, HARYANA, 122018","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13",""
"3036","compliance@perpetualinv.com","perpetualinv.com","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser","PERPETUAL CAPITAL ADVISORS PRIVATE LIMITED","","Ms Jain","INA000018230","PUNE","MAHARASHTRA","0919021987900","","S. NO 588/2C CTS 3217, OFFICE 603 APEX BUSINESS COURT PHASE 2,, Bibvewadi, Pune, Pune City, PUNE, MAHARASHTRA, 411037","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13",""
"3037","compliance@phillipcapital.in","phillipcapital.in","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser; Registered Stock Brokers in equity segment","PHILLIPCAPITAL (INDIA) PVT. LTD.","PhillipCapital (India) Private Limited","Rohan Raut","INA000004518; INZ000169632","MUMBAI","MAHARASHTRA","919766542383; 02224831919","","NO1,18 FLOOR,URMI ESTATE, 95,GANAPATRAO KADAM MARG, LOWER PAREL, MUMBAI, MAHARASHTRA, 400013","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13; https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3038","compliance@powerup.money","powerup.money","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser","Uniorbit Wealth Management Private Limited","","Mridul Mimansa","INA000019798","BANGALORE","KARNATAKA","000918105125824","","Indiqube-Sigma, 3rd Floor, 3/B, Nexus, 1A Block, Koramangala, BANGALORE, KARNATAKA, 560034","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13",""
"3039","compliance@privus.in","privus.in","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser","Privus Advisors LLP","","Jeremy solomon","INA000019752","MUMBAI","MAHARASHTRA","910048965600","","115 DBS Heritage House, Prescott Street,, Fort,, MUMBAI, MAHARASHTRA, 400001","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13",""
"3040","compliance@profitmart.in","profitmart.in","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser","Profitmart Securities Private Limited","","Nitin Bora","INA000020095","THANE","MAHARASHTRA","00919850444689","","UNIT NO. 213, OPAL SQUARE, Plot no. C1 Thane east Mumbai, THANE, MAHARASHTRA, 400604","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13",""
"3041","compliance@rightalpha.club","rightalpha.club","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser","Right Alpha Capital Private Limited","","Gaurav Garg","INA200015592","BANGALORE","KARNATAKA","91009108499166","","Galaxy, Unit 2, Electra Block,1st Floor, Wing A Exora Business Park,, Prestige Tech Park II, Bellandur, BANGALORE, KARNATAKA, 560037","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13",""
"3042","compliance@sptulsian.com","sptulsian.com","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser","SPT INVESTMENT ADVISORY SERVICES PVT. LTD.","","Vinod Ameria","INA000000326","MUMBAI","MAHARASHTRA","912244442701","","A-504, A Wing, Kohinoor Square,, NC Kelkar Road, Dadar West, MUMBAI, MAHARASHTRA, 400028","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13",""
"3043","compliance@swastika.co.in","swastika.co.in","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser; Registered Portfolio Managers; Registered Stock Brokers in equity segment","SWASTIKA INVESTMART LTD.","SWASTIKA INVESTMART LIMITED","SUNIL NYATI","INA000009843; INP000008181; INZ000192732","MUMBAI","MAHARASHTRA","917310736644221; 9107316644244; 919009157800","","Office No. 104, 1st Floor, KESHAVA Commercial Building, Plot No.C 5, E Block, Bandra Kurla Complex, Opp GST Bhavan, Bandra East,, MUMBAI, MAHARASHTRA, 400051","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13; https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33; https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3044","compliance@taracapitalpartners.com","taracapitalpartners.com","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser","TARA CAPITAL PARTNERS INDIA PRIVATE LIMITED","","ANAND TAMHANE","INA000012412","MUMBAI","MAHARASHTRA","9102249769456","","1105, The Summit Business Park Premises Co Op Society Ltd,, Andheri Kurla Road, Andheri East, MUMBAI, MAHARASHTRA, 400093","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13",""
"3045","compliance@tbng.co.in","tbng.co.in","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser","TBNG CAPITAL ADVISORS PVT. LTD.","","Sneha Nahar","INA000001837","MUMBAI","MAHARASHTRA","0918976769096","","11th Floor, Unit No 1101, One Lodha Place, Senapati Bapat Marg, Opposite Lodha Supremius, Upper Worli, Lower Parel,, MUMBAI, MAHARASHTRA, 400013","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13",""
"3046","compliance@thefinancialist.co","thefinancialist.co","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser","Finfam Investment Advisors Private Limited","","Priyank Shah","INA000018036","MUMBAI","MAHARASHTRA","918779728779","","A -1201, Silver Leaf CHS, Akruli Road, Kandivali East, Mumbai, MUMBAI, MAHARASHTRA, 400101","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13",""
"3047","compliance@trendreversalresearch.com","trendreversalresearch.com","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser","TREND REVERSAL RESEARCH & INVESTMENT ADVISORS PRIVATE LIMITED","","Ramita Bhasin","INA000022181","NOIDA","UTTAR PRADESH","00919560386505","","T-302, 3rd Floor, T-Tower, Homes-121, Sector-121, Dadri, Gautam Buddha Nagar, NOIDA, UTTAR PRADESH, 201307","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13",""
"3048","compliance@uniapps.club","uniapps.club","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser","Uniapps Investment Adviser Private Limited","","Sagar Wadhwa","INA000017639","GURGAON","HARYANA","91009253083032","","Ground floor, Unitech Commercial tower 2, Arya Samaj Road, Block B,, Greenwood City, unit 1,2,3, Sector 45, Gurugram, GURGAON, HARYANA, 122003","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13",""
"3049","compliance@valueresearch.in","valueresearch.in","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser","Independent Advisors Private Limited","","Rahul Rastogi","INA100008443","NEW DELHI","NATIONAL CAPITAL TERRITORY OF DELHI","910229899638444","","5, Commercial Complex, , Chitra Vihar,, NEW DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110092","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13",""
"3050","compliance@wealthzi.com","wealthzi.com","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser","Lime Internet Private Limited","","Harshit Singh","INA000018133","NEW DELHI","NATIONAL CAPITAL TERRITORY OF DELHI","00919220411299","","Flat No. 603, Kanchenjunga Building, 18 Barakhamba Road,, NEW DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110001","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13",""
"3051","complianceofficer@righthorizons.com","righthorizons.com","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser","RIGHT HORIZONS INVESTMENT ADVISORY SERVICES PRIVATE LTD","","Apoorva Patil","INA200002601","BANGALORE","KARNATAKA","0919545238236","","6, AREKERE VILLAGE,, OPP, BIRTISH BIOLOGICALS, BANNAERGHATTA ROAD,, BANGALORE, KARNATAKA, 560076","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13",""
"3052","ho_compliance@lkpsec.com","lkpsec.com","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser; Research Analyst; Registered Stock Brokers in equity segment","LKP Wealth Advisory Limited","LKP SECURITIES LTD","Ritesh Tiwari","INA000009861; INH000001758; INZ000216033","MUMBAI","MAHARASHTRA","919136525875; 9102266351250; 0919136525875","","203, Embassy Centre,, Nariman Point, MUMBAI, MAHARASHTRA, 400021","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13; https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=14; https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3053","legal@a58.in","a58.in","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser","A58 KNOWLEDGE SERVICES PRIVATE LIMITED","","Zaharah Sheriff","INA000022419","MUMBAI","MAHARASHTRA","00919870007040","","1E-1101, New Mhada Complex, Lokhandwala Circle, Andheri, MUMBAI, MAHARASHTRA, 400053","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13",""
"3054","legal@daltoninvestments.com","daltoninvestments.com","P2","compliance_role_inbox","role_compliance","Investment Adviser","Investment Adviser","Dalton Investment Advisory Services Private Limited","","Siva Thiravidamony","INA000012874","MUMBAI","MAHARASHTRA","9102262606888","","3rd floor, Prudential Building,, Prudential IT Park, Hiranandani Gardens, Powai,, MUMBAI, MAHARASHTRA, 400076","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=13",""
